name,region,id,day,hr,min,discount_ratio,openhoursdisplay,cuisine,isopen_correct,memberrestaurant,database_index
"Opa",1,2,1,7,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,255
"Opa",1,2,1,7,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,256
"Opa",1,2,1,8,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,257
"Opa",1,2,1,8,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,258
"Opa",1,2,1,9,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,259
"Opa",1,2,1,9,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,260
"Opa",1,2,1,10,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,261
"Opa",1,2,1,10,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,262
"Opa",1,2,1,11,0,.4202238,"11:00 AM - 10:00 PM","Greek-American",1,1,263
"Opa",1,2,1,11,30,.4112723,"11:00 AM - 10:00 PM","Greek-American",1,1,264
"Opa",1,2,1,12,0,.2942188,"11:00 AM - 10:00 PM","Greek-American",1,1,265
"Opa",1,2,1,12,30,.292789,"11:00 AM - 10:00 PM","Greek-American",1,1,266
"Opa",1,2,1,13,0,.2376502,"11:00 AM - 10:00 PM","Greek-American",1,1,267
"Opa",1,2,1,13,30,.2350394,"11:00 AM - 10:00 PM","Greek-American",1,1,268
"Opa",1,2,1,14,0,.2690427,"11:00 AM - 10:00 PM","Greek-American",1,1,269
"Opa",1,2,1,14,30,.2705968,"11:00 AM - 10:00 PM","Greek-American",1,1,270
"Opa",1,2,1,15,0,.3980937,"11:00 AM - 10:00 PM","Greek-American",1,1,271
"Opa",1,2,1,15,30,.4032532,"11:00 AM - 10:00 PM","Greek-American",1,1,272
"Opa",1,2,1,16,0,.4657895,"11:00 AM - 10:00 PM","Greek-American",1,1,273
"Opa",1,2,1,16,30,.4680274,"11:00 AM - 10:00 PM","Greek-American",1,1,274
"Opa",1,2,1,17,0,.4120182,"11:00 AM - 10:00 PM","Greek-American",1,1,275
"Opa",1,2,1,17,30,.4148777,"11:00 AM - 10:00 PM","Greek-American",1,1,276
"Opa",1,2,1,18,0,.2614588,"11:00 AM - 10:00 PM","Greek-American",1,1,277
"Opa",1,2,1,18,30,.2564857,"11:00 AM - 10:00 PM","Greek-American",1,1,278
"Opa",1,2,1,19,0,.1680895,"11:00 AM - 10:00 PM","Greek-American",1,1,279
"Opa",1,2,1,19,30,.1692084,"11:00 AM - 10:00 PM","Greek-American",1,1,280
"Opa",1,2,1,20,0,.1676544,"11:00 AM - 10:00 PM","Greek-American",1,1,281
"Opa",1,2,1,20,30,.1667219,"11:00 AM - 10:00 PM","Greek-American",1,1,282
"Opa",1,2,1,21,0,.2978865,"11:00 AM - 10:00 PM","Greek-American",1,1,283
"Opa",1,2,1,21,30,.2916079,"11:00 AM - 10:00 PM","Greek-American",1,1,284
"Opa",1,2,1,22,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,285
"Opa",1,2,1,22,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,286
"Opa",1,2,1,23,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,287
"Opa",1,2,1,23,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,288
"Opa",1,2,2,6,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,289
"Opa",1,2,2,6,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,290
"Opa",1,2,2,7,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,291
"Opa",1,2,2,7,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,292
"Opa",1,2,2,8,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,293
"Opa",1,2,2,8,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,294
"Opa",1,2,2,9,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,295
"Opa",1,2,2,9,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,296
"Opa",1,2,2,10,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,297
"Opa",1,2,2,10,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,298
"Opa",1,2,2,11,0,.493017,"11:00 AM - 10:00 PM","Greek-American",1,1,299
"Opa",1,2,2,11,30,.4928305,"11:00 AM - 10:00 PM","Greek-American",1,1,300
"Opa",1,2,2,12,0,.4481351,"11:00 AM - 10:00 PM","Greek-American",1,1,301
"Opa",1,2,2,12,30,.45,"11:00 AM - 10:00 PM","Greek-American",1,1,302
"Opa",1,2,2,13,0,.4033775,"11:00 AM - 10:00 PM","Greek-American",1,1,303
"Opa",1,2,2,13,30,.3969747,"11:00 AM - 10:00 PM","Greek-American",1,1,304
"Opa",1,2,2,14,0,.3712391,"11:00 AM - 10:00 PM","Greek-American",1,1,305
"Opa",1,2,2,14,30,.3697472,"11:00 AM - 10:00 PM","Greek-American",1,1,306
"Opa",1,2,2,15,0,.371177,"11:00 AM - 10:00 PM","Greek-American",1,1,307
"Opa",1,2,2,15,30,.373477,"11:00 AM - 10:00 PM","Greek-American",1,1,308
"Opa",1,2,2,16,0,.3143597,"11:00 AM - 10:00 PM","Greek-American",1,1,309
"Opa",1,2,2,16,30,.3024244,"11:00 AM - 10:00 PM","Greek-American",1,1,310
"Opa",1,2,2,17,0,.1927062,"11:00 AM - 10:00 PM","Greek-American",1,1,311
"Opa",1,2,2,17,30,.1946332,"11:00 AM - 10:00 PM","Greek-American",1,1,312
"Opa",1,2,2,18,0,.097099,"11:00 AM - 10:00 PM","Greek-American",1,1,313
"Opa",1,2,2,18,30,.0924368,"11:00 AM - 10:00 PM","Greek-American",1,1,314
"Opa",1,2,2,19,0,.0596768,"11:00 AM - 10:00 PM","Greek-American",1,1,315
"Opa",1,2,2,19,30,.0592416,"11:00 AM - 10:00 PM","Greek-American",1,1,316
"Opa",1,2,2,20,0,.0762122,"11:00 AM - 10:00 PM","Greek-American",1,1,317
"Opa",1,2,2,20,30,.0739121,"11:00 AM - 10:00 PM","Greek-American",1,1,318
"Opa",1,2,2,21,0,.1796519,"11:00 AM - 10:00 PM","Greek-American",1,1,319
"Opa",1,2,2,21,30,.1812681,"11:00 AM - 10:00 PM","Greek-American",1,1,320
"Opa",1,2,2,22,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,321
"Opa",1,2,2,22,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,322
"Opa",1,2,2,23,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,323
"Opa",1,2,2,23,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,324
"Opa",1,2,3,6,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,325
"Opa",1,2,3,6,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,326
"Opa",1,2,3,7,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,327
"Opa",1,2,3,7,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,328
"Opa",1,2,3,8,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,329
"Opa",1,2,3,8,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,330
"Opa",1,2,3,9,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,331
"Opa",1,2,3,9,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,332
"Opa",1,2,3,10,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,333
"Opa",1,2,3,10,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,334
"Opa",1,2,3,11,0,.3089515,"11:00 AM - 10:00 PM","Greek-American",1,1,335
"Opa",1,2,3,11,30,.3067758,"11:00 AM - 10:00 PM","Greek-American",1,1,336
"Opa",1,2,3,12,0,.1662246,"11:00 AM - 10:00 PM","Greek-American",1,1,337
"Opa",1,2,3,12,30,.1688355,"11:00 AM - 10:00 PM","Greek-American",1,1,338
"Opa",1,2,3,13,0,.2116038,"11:00 AM - 10:00 PM","Greek-American",1,1,339
"Opa",1,2,3,13,30,.2066929,"11:00 AM - 10:00 PM","Greek-American",1,1,340
"Opa",1,2,3,14,0,.4407377,"11:00 AM - 10:00 PM","Greek-American",1,1,341
"Opa",1,2,3,14,30,.4479486,"11:00 AM - 10:00 PM","Greek-American",1,1,342
"Opa",1,2,3,15,0,.561956,"11:00 AM - 10:00 PM","Greek-American",1,1,343
"Opa",1,2,3,15,30,.5594695,"11:00 AM - 10:00 PM","Greek-American",1,1,344
"Opa",1,2,3,16,0,.520431,"11:00 AM - 10:00 PM","Greek-American",1,1,345
"Opa",1,2,3,16,30,.5252798,"11:00 AM - 10:00 PM","Greek-American",1,1,346
"Opa",1,2,3,17,0,.2760671,"11:00 AM - 10:00 PM","Greek-American",1,1,347
"Opa",1,2,3,17,30,.2722752,"11:00 AM - 10:00 PM","Greek-American",1,1,348
"Opa",1,2,3,18,0,.0757149,"11:00 AM - 10:00 PM","Greek-American",1,1,349
"Opa",1,2,3,18,30,.0737257,"11:00 AM - 10:00 PM","Greek-American",1,1,350
"Opa",1,2,3,19,0,0,"11:00 AM - 10:00 PM","Greek-American",1,1,351
"Opa",1,2,3,19,30,0,"11:00 AM - 10:00 PM","Greek-American",1,1,352
"Opa",1,2,3,20,0,.0587443,"11:00 AM - 10:00 PM","Greek-American",1,1,353
"Opa",1,2,3,20,30,.0611065,"11:00 AM - 10:00 PM","Greek-American",1,1,354
"Opa",1,2,3,21,0,.2262122,"11:00 AM - 10:00 PM","Greek-American",1,1,355
"Opa",1,2,3,21,30,.2301285,"11:00 AM - 10:00 PM","Greek-American",1,1,356
"Opa",1,2,3,22,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,357
"Opa",1,2,3,22,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,358
"Opa",1,2,3,23,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,359
"Opa",1,2,3,23,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,360
"Opa",1,2,4,6,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,361
"Opa",1,2,4,6,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,362
"Opa",1,2,4,7,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,363
"Opa",1,2,4,7,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,364
"Opa",1,2,4,8,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,365
"Opa",1,2,4,8,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,366
"Opa",1,2,4,9,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,367
"Opa",1,2,4,9,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,368
"Opa",1,2,4,10,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,369
"Opa",1,2,4,10,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,370
"Opa",1,2,4,11,0,.4805222,"11:00 AM - 10:00 PM","Greek-American",1,1,371
"Opa",1,2,4,11,30,.4777248,"11:00 AM - 10:00 PM","Greek-American",1,1,372
"Opa",1,2,4,12,0,.2543721,"11:00 AM - 10:00 PM","Greek-American",1,1,373
"Opa",1,2,4,12,30,.2621425,"11:00 AM - 10:00 PM","Greek-American",1,1,374
"Opa",1,2,4,13,0,.2106092,"11:00 AM - 10:00 PM","Greek-American",1,1,375
"Opa",1,2,4,13,30,.2091173,"11:00 AM - 10:00 PM","Greek-American",1,1,376
"Opa",1,2,4,14,0,.3468711,"11:00 AM - 10:00 PM","Greek-American",1,1,377
"Opa",1,2,4,14,30,.3451927,"11:00 AM - 10:00 PM","Greek-American",1,1,378
"Opa",1,2,4,15,0,.5108579,"11:00 AM - 10:00 PM","Greek-American",1,1,379
"Opa",1,2,4,15,30,.5115417,"11:00 AM - 10:00 PM","Greek-American",1,1,380
"Opa",1,2,4,16,0,.4761707,"11:00 AM - 10:00 PM","Greek-American",1,1,381
"Opa",1,2,4,16,30,.4799005,"11:00 AM - 10:00 PM","Greek-American",1,1,382
"Opa",1,2,4,17,0,.349109,"11:00 AM - 10:00 PM","Greek-American",1,1,383
"Opa",1,2,4,17,30,.3570037,"11:00 AM - 10:00 PM","Greek-American",1,1,384
"Opa",1,2,4,18,0,.1994198,"11:00 AM - 10:00 PM","Greek-American",1,1,385
"Opa",1,2,4,18,30,.2010361,"11:00 AM - 10:00 PM","Greek-American",1,1,386
"Opa",1,2,4,19,0,.1301699,"11:00 AM - 10:00 PM","Greek-American",1,1,387
"Opa",1,2,4,19,30,.1307294,"11:00 AM - 10:00 PM","Greek-American",1,1,388
"Opa",1,2,4,20,0,.1463945,"11:00 AM - 10:00 PM","Greek-American",1,1,389
"Opa",1,2,4,20,30,.1489432,"11:00 AM - 10:00 PM","Greek-American",1,1,390
"Opa",1,2,4,21,0,.2278906,"11:00 AM - 10:00 PM","Greek-American",1,1,391
"Opa",1,2,4,21,30,.2240365,"11:00 AM - 10:00 PM","Greek-American",1,1,392
"Opa",1,2,4,22,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,393
"Opa",1,2,4,22,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,394
"Opa",1,2,4,23,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,395
"Opa",1,2,4,23,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,396
"Opa",1,2,5,6,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,397
"Opa",1,2,5,6,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,398
"Opa",1,2,5,7,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,399
"Opa",1,2,5,7,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,400
"Opa",1,2,5,8,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,401
"Opa",1,2,5,8,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,402
"Opa",1,2,5,9,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,403
"Opa",1,2,5,9,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,404
"Opa",1,2,5,10,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,405
"Opa",1,2,5,10,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,406
"Opa",1,2,5,11,0,.449627,"11:00 AM - 11:00 PM","Greek-American",1,1,407
"Opa",1,2,5,11,30,.4549731,"11:00 AM - 11:00 PM","Greek-American",1,1,408
"Opa",1,2,5,12,0,.28707,"11:00 AM - 11:00 PM","Greek-American",1,1,409
"Opa",1,2,5,12,30,.287816,"11:00 AM - 11:00 PM","Greek-American",1,1,410
"Opa",1,2,5,13,0,.2613344,"11:00 AM - 11:00 PM","Greek-American",1,1,411
"Opa",1,2,5,13,30,.2609614,"11:00 AM - 11:00 PM","Greek-American",1,1,412
"Opa",1,2,5,14,0,.2995027,"11:00 AM - 11:00 PM","Greek-American",1,1,413
"Opa",1,2,5,14,30,.3016163,"11:00 AM - 11:00 PM","Greek-American",1,1,414
"Opa",1,2,5,15,0,.4512433,"11:00 AM - 11:00 PM","Greek-American",1,1,415
"Opa",1,2,5,15,30,.4515541,"11:00 AM - 11:00 PM","Greek-American",1,1,416
"Opa",1,2,5,16,0,.456092,"11:00 AM - 11:00 PM","Greek-American",1,1,417
"Opa",1,2,5,16,30,.4656652,"11:00 AM - 11:00 PM","Greek-American",1,1,418
"Opa",1,2,5,17,0,.3171571,"11:00 AM - 11:00 PM","Greek-American",1,1,419
"Opa",1,2,5,17,30,.3158516,"11:00 AM - 11:00 PM","Greek-American",1,1,420
"Opa",1,2,5,18,0,.1115831,"11:00 AM - 11:00 PM","Greek-American",1,1,421
"Opa",1,2,5,18,30,.1094695,"11:00 AM - 11:00 PM","Greek-American",1,1,422
"Opa",1,2,5,19,0,0,"11:00 AM - 11:00 PM","Greek-American",1,1,423
"Opa",1,2,5,19,30,0,"11:00 AM - 11:00 PM","Greek-American",1,1,424
"Opa",1,2,5,20,0,0,"11:00 AM - 11:00 PM","Greek-American",1,1,425
"Opa",1,2,5,20,30,0,"11:00 AM - 11:00 PM","Greek-American",1,1,426
"Opa",1,2,5,21,0,.0411521,"11:00 AM - 11:00 PM","Greek-American",1,1,427
"Opa",1,2,5,21,30,.0400332,"11:00 AM - 11:00 PM","Greek-American",1,1,428
"Opa",1,2,5,22,0,.1912764,"11:00 AM - 11:00 PM","Greek-American",1,1,429
"Opa",1,2,5,22,30,.1902197,"11:00 AM - 11:00 PM","Greek-American",1,1,430
"Opa",1,2,5,23,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,431
"Opa",1,2,5,23,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,432
"Opa",1,2,6,6,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,433
"Opa",1,2,6,6,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,434
"Opa",1,2,6,7,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,435
"Opa",1,2,6,7,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,436
"Opa",1,2,6,8,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,437
"Opa",1,2,6,8,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,438
"Opa",1,2,6,9,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,439
"Opa",1,2,6,9,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,440
"Opa",1,2,6,10,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,441
"Opa",1,2,6,10,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,442
"Opa",1,2,6,11,0,.4169291,"11:00 AM - 11:00 PM","Greek-American",1,1,443
"Opa",1,2,6,11,30,.4163696,"11:00 AM - 11:00 PM","Greek-American",1,1,444
"Opa",1,2,6,12,0,.3112516,"11:00 AM - 11:00 PM","Greek-American",1,1,445
"Opa",1,2,6,12,30,.3042271,"11:00 AM - 11:00 PM","Greek-American",1,1,446
"Opa",1,2,6,13,0,.2684832,"11:00 AM - 11:00 PM","Greek-American",1,1,447
"Opa",1,2,6,13,30,.2735184,"11:00 AM - 11:00 PM","Greek-American",1,1,448
"Opa",1,2,6,14,0,.2668048,"11:00 AM - 11:00 PM","Greek-American",1,1,449
"Opa",1,2,6,14,30,.2676751,"11:00 AM - 11:00 PM","Greek-American",1,1,450
"Opa",1,2,6,15,0,.3185868,"11:00 AM - 11:00 PM","Greek-American",1,1,451
"Opa",1,2,6,15,30,.3116245,"11:00 AM - 11:00 PM","Greek-American",1,1,452
"Opa",1,2,6,16,0,.343017,"11:00 AM - 11:00 PM","Greek-American",1,1,453
"Opa",1,2,6,16,30,.3575632,"11:00 AM - 11:00 PM","Greek-American",1,1,454
"Opa",1,2,6,17,0,.2757563,"11:00 AM - 11:00 PM","Greek-American",1,1,455
"Opa",1,2,6,17,30,.2654372,"11:00 AM - 11:00 PM","Greek-American",1,1,456
"Opa",1,2,6,18,0,.1582677,"11:00 AM - 11:00 PM","Greek-American",1,1,457
"Opa",1,2,6,18,30,.1651679,"11:00 AM - 11:00 PM","Greek-American",1,1,458
"Opa",1,2,6,19,0,.0814961,"11:00 AM - 11:00 PM","Greek-American",1,1,459
"Opa",1,2,6,19,30,.0813096,"11:00 AM - 11:00 PM","Greek-American",1,1,460
"Opa",1,2,6,20,0,.095172,"11:00 AM - 11:00 PM","Greek-American",1,1,461
"Opa",1,2,6,20,30,.0950477,"11:00 AM - 11:00 PM","Greek-American",1,1,462
"Opa",1,2,6,21,0,.1955035,"11:00 AM - 11:00 PM","Greek-American",1,1,463
"Opa",1,2,6,21,30,.1891629,"11:00 AM - 11:00 PM","Greek-American",1,1,464
"Opa",1,2,6,22,0,.4085371,"11:00 AM - 11:00 PM","Greek-American",1,1,465
"Opa",1,2,6,22,30,.3968504,"11:00 AM - 11:00 PM","Greek-American",1,1,466
"Opa",1,2,6,23,0,,"11:00 AM - 11:00 PM","Greek-American",0,1,467
"Opa",1,2,6,23,30,,"11:00 AM - 11:00 PM","Greek-American",0,1,468
"Opa",1,2,7,6,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,469
"Opa",1,2,7,6,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,470
"Opa",1,2,7,7,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,471
"Opa",1,2,7,7,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,472
"Opa",1,2,7,8,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,473
"Opa",1,2,7,8,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,474
"Opa",1,2,7,9,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,475
"Opa",1,2,7,9,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,476
"Opa",1,2,7,10,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,477
"Opa",1,2,7,10,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,478
"Opa",1,2,7,11,0,.2758806,"11:00 AM - 10:00 PM","Greek-American",1,1,479
"Opa",1,2,7,11,30,.2753212,"11:00 AM - 10:00 PM","Greek-American",1,1,480
"Opa",1,2,7,12,0,.1141318,"11:00 AM - 10:00 PM","Greek-American",1,1,481
"Opa",1,2,7,12,30,.1135723,"11:00 AM - 10:00 PM","Greek-American",1,1,482
"Opa",1,2,7,13,0,.0591794,"11:00 AM - 10:00 PM","Greek-American",1,1,483
"Opa",1,2,7,13,30,.0613552,"11:00 AM - 10:00 PM","Greek-American",1,1,484
"Opa",1,2,7,14,0,.0929963,"11:00 AM - 10:00 PM","Greek-American",1,1,485
"Opa",1,2,7,14,30,.0946747,"11:00 AM - 10:00 PM","Greek-American",1,1,486
"Opa",1,2,7,15,0,.2390178,"11:00 AM - 10:00 PM","Greek-American",1,1,487
"Opa",1,2,7,15,30,.24138,"11:00 AM - 10:00 PM","Greek-American",1,1,488
"Opa",1,2,7,16,0,.3943017,"11:00 AM - 10:00 PM","Greek-American",1,1,489
"Opa",1,2,7,16,30,.3893908,"11:00 AM - 10:00 PM","Greek-American",1,1,490
"Opa",1,2,7,17,0,.2559262,"11:00 AM - 10:00 PM","Greek-American",1,1,491
"Opa",1,2,7,17,30,.2574182,"11:00 AM - 10:00 PM","Greek-American",1,1,492
"Opa",1,2,7,18,0,.0638417,"11:00 AM - 10:00 PM","Greek-American",1,1,493
"Opa",1,2,7,18,30,.0627227,"11:00 AM - 10:00 PM","Greek-American",1,1,494
"Opa",1,2,7,19,0,0,"11:00 AM - 10:00 PM","Greek-American",1,1,495
"Opa",1,2,7,19,30,0,"11:00 AM - 10:00 PM","Greek-American",1,1,496
"Opa",1,2,7,20,0,.0709283,"11:00 AM - 10:00 PM","Greek-American",1,1,497
"Opa",1,2,7,20,30,.0712391,"11:00 AM - 10:00 PM","Greek-American",1,1,498
"Opa",1,2,7,21,0,.2928512,"11:00 AM - 10:00 PM","Greek-American",1,1,499
"Opa",1,2,7,21,30,.2981351,"11:00 AM - 10:00 PM","Greek-American",1,1,500
"Opa",1,2,7,22,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,501
"Opa",1,2,7,22,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,502
"Opa",1,2,7,23,0,,"11:00 AM - 10:00 PM","Greek-American",0,1,503
"Opa",1,2,7,23,30,,"11:00 AM - 10:00 PM","Greek-American",0,1,504
"StMichael",1,3,2,6,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,505
"StMichael",1,3,2,6,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,506
"StMichael",1,3,2,7,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,507
"StMichael",1,3,2,7,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,508
"StMichael",1,3,2,8,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,509
"StMichael",1,3,2,8,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,510
"StMichael",1,3,2,9,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,511
"StMichael",1,3,2,9,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,512
"StMichael",1,3,2,10,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,513
"StMichael",1,3,2,10,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,514
"StMichael",1,3,2,11,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,515
"StMichael",1,3,2,11,30,.525,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,516
"StMichael",1,3,2,12,0,.4783784,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,517
"StMichael",1,3,2,12,30,.4641892,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,518
"StMichael",1,3,2,13,0,.4535473,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,519
"StMichael",1,3,2,13,30,.4474662,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,520
"StMichael",1,3,2,14,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,521
"StMichael",1,3,2,14,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,522
"StMichael",1,3,2,15,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,523
"StMichael",1,3,2,15,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,524
"StMichael",1,3,2,16,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,525
"StMichael",1,3,2,16,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,526
"StMichael",1,3,2,17,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,527
"StMichael",1,3,2,17,30,.4398649,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,528
"StMichael",1,3,2,18,0,.2153716,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,529
"StMichael",1,3,2,18,30,.227027,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,530
"StMichael",1,3,2,19,0,.0628378,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,531
"StMichael",1,3,2,19,30,.0592906,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,532
"StMichael",1,3,2,20,0,.0339527,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,533
"StMichael",1,3,2,20,30,.0349662,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,534
"StMichael",1,3,2,21,0,.1631757,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",1,1,535
"StMichael",1,3,2,21,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,536
"StMichael",1,3,2,22,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,537
"StMichael",1,3,2,22,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,538
"StMichael",1,3,2,23,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,539
"StMichael",1,3,2,23,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,540
"StMichael",1,3,3,6,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,541
"StMichael",1,3,3,6,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,542
"StMichael",1,3,3,7,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,543
"StMichael",1,3,3,7,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,544
"StMichael",1,3,3,8,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","American",0,1,545
